corridor_id,county_k1,county_k2,n_lines,avg_length_km,max_effective_voltage_kv,year,allocated_shadow_cost_total,allocated_n_binding_total,allocated_n_intervals_total,n_constraints_exposed_year,binding_share_corridor_year,stressed_corridor_year,corridor_exposed_year
HENDERSON__VAN ZANDT,HENDERSON,VAN ZANDT,2,46.3322574581952,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HIDALGO__STARR,HIDALGO,STARR,1,30.682165425508465,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HILL__MCLENNAN,HILL,MCLENNAN,3,29.71839228362744,345.0,2018,613.30219,37.0,219.0,1,0.1689497716894977,1,1
HOCKLEY__LAMB,HOCKLEY,LAMB,1,77.8239300317893,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__LUBBOCK,HOCKLEY,LUBBOCK,2,40.956889552866976,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__TERRY,HOCKLEY,TERRY,2,35.971157457236586,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOOD__JOHNSON,HOOD,JOHNSON,5,20.613136855660983,345.0,2018,0.872245,1.0,6.0,1,0.16666666666666666,1,1
HOOD__PARKER,HOOD,PARKER,3,40.44065707284269,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOOD__SOMERVELL,HOOD,SOMERVELL,7,23.63639153413513,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOPKINS__HUNT,HOPKINS,HUNT,4,28.66810074695591,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOUSTON__WALKER,HOUSTON,WALKER,1,51.47864768557029,345.0,2018,0.0,0.0,3.727272727272727,1,0.0,0,1
HOWARD__MARTIN,HOWARD,MARTIN,2,42.70593875675989,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MITCHELL,HOWARD,MITCHELL,3,58.534890338512575,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HUNT__KAUFMAN,HUNT,KAUFMAN,1,32.76597762606231,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HUNT__RAINS,HUNT,RAINS,1,7.354028915811806,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
HUNT__ROCKWALL,HUNT,ROCKWALL,1,32.76597762606231,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JACKSON__LAVACA,JACKSON,LAVACA,2,34.726891027084115,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JACKSON__VICTORIA,JACKSON,VICTORIA,1,37.58797937588532,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JACKSON__WHARTON,JACKSON,WHARTON,3,35.68058714335118,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JACK__PALO PINTO,JACK,PALO PINTO,3,28.851839136848213,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JACK__WISE,JACK,WISE,5,33.43009975838582,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JACK__YOUNG,JACK,YOUNG,5,35.95050638725067,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JASPER__NEWTON,JASPER,NEWTON,1,25.69598936622254,500.0,2018,0.0,0.0,0.0,0,0.0,0,0
JEFFERSON__ORANGE,JEFFERSON,ORANGE,6,22.43467229984918,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
JIM WELLS__LIVE OAK,JIM WELLS,LIVE OAK,1,58.76199288865215,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
JOHNSON__PARKER,JOHNSON,PARKER,2,15.98001938065893,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JOHNSON__TARRANT,JOHNSON,TARRANT,4,20.284256254375563,345.0,2018,0.872245,1.0,6.0,1,0.16666666666666666,1,1
JONES__SHACKELFORD,JONES,SHACKELFORD,5,33.97346167412848,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
JONES__TAYLOR,JONES,TAYLOR,3,27.09164006363102,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
KARNES__LIVE OAK,KARNES,LIVE OAK,1,24.721851068029203,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
KARNES__WILSON,KARNES,WILSON,3,30.599086182829183,345.0,2018,80867.186715,354.5,1073.5,1,0.33022822543083374,1,1
KAUFMAN__ROCKWALL,KAUFMAN,ROCKWALL,2,27.70221124718122,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
KAUFMAN__VAN ZANDT,KAUFMAN,VAN ZANDT,2,31.827081041946755,345.0,2018,0.0,0.0,3.727272727272727,1,0.0,0,1
KENDALL__KERR,KENDALL,KERR,3,31.15711605933455,345.0,2018,25133.264112222223,558.4444444444445,1157.2222222222222,1,0.48257321171387424,1,1
KENEDY__KLEBERG,KENEDY,KLEBERG,1,28.66745740434288,345.0,2018,19574.58896,950.0,2705.0,1,0.3512014787430684,1,1
KENEDY__WILLACY,KENEDY,WILLACY,1,54.66227066942818,345.0,2018,36366.42751,23.0,150.25,1,0.15307820299500832,1,1
KENT__SCURRY,KENT,SCURRY,2,61.521926786164144,345.0,2018,43411.607671,1466.0,3230.6,1,0.4537856744877113,1,1
KENT__STONEWALL,KENT,STONEWALL,1,36.54715842730517,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
KIMBLE__MENARD,KIMBLE,MENARD,1,38.27010733418549,345.0,2018,25133.264112222223,558.4444444444445,1157.2222222222222,1,0.48257321171387424,1,1
KIMBLE__SUTTON,KIMBLE,SUTTON,2,84.91011504290343,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
KING__STONEWALL,KING,STONEWALL,1,46.51831292023842,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
KLEBERG__NUECES,KLEBERG,NUECES,2,47.31970777091286,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LA SALLE__MCMULLEN,LA SALLE,MCMULLEN,1,56.46592941006213,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LA SALLE__WEBB,LA SALLE,WEBB,1,56.46592941006213,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LAMAR__RED RIVER,LAMAR,RED RIVER,1,26.85483284917709,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LAMPASAS__MILLS,LAMPASAS,MILLS,2,65.75099888365183,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LAVACA__VICTORIA,LAVACA,VICTORIA,2,34.726891027084115,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LEE__WILLIAMSON,LEE,WILLIAMSON,2,13.876971258958156,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LEON__LIMESTONE,LEON,LIMESTONE,4,23.66314125706708,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LEON__MADISON,LEON,MADISON,2,40.22114093039002,345.0,2018,25036.131586666666,109.0,218.33333333333334,2,0.499236641221374,1,1
LEON__ROBERTSON,LEON,ROBERTSON,2,19.14217431611021,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
LIBERTY__SAN JACINTO,LIBERTY,SAN JACINTO,1,26.491135574419253,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
LIMESTONE__ROBERTSON,LIMESTONE,ROBERTSON,1,29.429004212408596,345.0,2018,622.29623,108.0,132.0,1,0.8181818181818182,1,1
LIVE OAK__SAN PATRICIO,LIVE OAK,SAN PATRICIO,1,27.50809780805532,345.0,2018,0.0,0.0,30.0,1,0.0,0,1
LUBBOCK__LYNN,LUBBOCK,LYNN,1,43.1859225236587,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
MARION__UPSHUR,MARION,UPSHUR,1,5.084358865995294,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MARTIN__MIDLAND,MARTIN,MIDLAND,2,39.82039897457688,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MATAGORDA__WHARTON,MATAGORDA,WHARTON,6,37.51682990622482,345.0,2018,10405.85973,146.0,403.0,1,0.36228287841191065,1,1
MEDINA__UVALDE,MEDINA,UVALDE,1,32.68379246584834,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MIDLAND__UPTON,MIDLAND,UPTON,1,47.424054624536936,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MILAM__ROBERTSON,MILAM,ROBERTSON,2,31.82675657176448,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MILAM__WILLIAMSON,MILAM,WILLIAMSON,2,13.876971258958156,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MITCHELL__NOLAN,MITCHELL,NOLAN,4,29.2082228410214,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MITCHELL__SCURRY,MITCHELL,SCURRY,4,13.623534859178728,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MONTAGUE__WISE,MONTAGUE,WISE,2,52.71891876709488,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MONTGOMERY__SAN JACINTO,MONTGOMERY,SAN JACINTO,1,26.491135574419253,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
MOORE__POTTER,MOORE,POTTER,2,66.07179505735589,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MOORE__SHERMAN,MOORE,SHERMAN,1,55.0798032667401,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
MORRIS__TITUS,MORRIS,TITUS,3,24.27679588644768,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
NACOGDOCHES__RUSK,NACOGDOCHES,RUSK,3,36.58472485382568,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
NEWTON__ORANGE,NEWTON,ORANGE,1,6.711960866394452,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
NOLAN__TAYLOR,NOLAN,TAYLOR,4,22.929943598981048,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
NUECES__SAN PATRICIO,NUECES,SAN PATRICIO,1,27.50809780805532,345.0,2018,0.0,0.0,30.0,1,0.0,0,1
OLDHAM__POTTER,OLDHAM,POTTER,3,56.70574629167893,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
PALO PINTO__PARKER,PALO PINTO,PARKER,2,32.2039937160562,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
PANOLA__RUSK,PANOLA,RUSK,1,24.75128811582688,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
PARKER__TARRANT,PARKER,TARRANT,6,25.393741381734475,345.0,2018,14395.27689,46.0,47.0,1,0.9787234042553191,1,1
PARKER__WISE,PARKER,WISE,2,35.910404653940965,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
PECOS__TERRELL,PECOS,TERRELL,1,62.092611026040046,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
POTTER__RANDALL,POTTER,RANDALL,2,42.16854965763844,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
RANDALL__SWISHER,RANDALL,SWISHER,1,89.9808204363193,230.0,2018,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__SAN PATRICIO,REFUGIO,SAN PATRICIO,1,37.58797937588532,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__VICTORIA,REFUGIO,VICTORIA,1,51.777082996212805,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
RUNNELS__TAYLOR,RUNNELS,TAYLOR,4,37.48240554892547,345.0,2018,25133.264112222223,558.4444444444445,1157.2222222222222,1,0.48257321171387424,1,1
RUSK__SMITH,RUSK,SMITH,3,69.01372789184757,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
SCHLEICHER__SUTTON,SCHLEICHER,SUTTON,2,56.14201703316987,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
SCHLEICHER__TOM GREEN,SCHLEICHER,TOM GREEN,1,61.12744223773469,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
SHACKELFORD__STEPHENS,SHACKELFORD,STEPHENS,2,30.89975895877965,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
SMITH__VAN ZANDT,SMITH,VAN ZANDT,1,32.76597762606231,345.0,2018,0.0,0.0,3.727272727272727,1,0.0,0,1
STARR__ZAPATA,STARR,ZAPATA,1,65.96384691199566,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
STEPHENS__THROCKMORTON,STEPHENS,THROCKMORTON,2,30.89975895877965,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
TARRANT__WISE,TARRANT,WISE,2,65.64298073662192,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
TERRY__YOAKUM,TERRY,YOAKUM,2,35.971157457236586,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
THROCKMORTON__YOUNG,THROCKMORTON,YOUNG,5,38.180395065589394,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
WEBB__ZAPATA,WEBB,ZAPATA,2,56.38387385435217,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
WICHITA__WILBARGER,WICHITA,WILBARGER,6,61.21571285925529,345.0,2018,0.0,0.0,0.0,0,0.0,0,0
ANDERSON__CHEROKEE,ANDERSON,CHEROKEE,1,54.99162355161065,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ANDERSON__HENDERSON,ANDERSON,HENDERSON,1,54.99162355161065,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__ECTOR,ANDREWS,ECTOR,1,47.86450191691582,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__GAINES,ANDREWS,GAINES,1,47.86450191691582,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
ANGELINA__NACOGDOCHES,ANGELINA,NACOGDOCHES,1,24.699945368555145,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ARCHER__CLAY,ARCHER,CLAY,1,37.62891329238208,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ARCHER__WICHITA,ARCHER,WICHITA,3,30.9184937108971,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ARCHER__YOUNG,ARCHER,YOUNG,2,26.233043832768747,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__BRISCOE,ARMSTRONG,BRISCOE,2,53.52206586382461,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__CARSON,ARMSTRONG,CARSON,2,53.52206586382461,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__BEXAR,ATASCOSA,BEXAR,1,31.7634084045288,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__FRIO,ATASCOSA,FRIO,2,49.71660365264215,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__LIVE OAK,ATASCOSA,LIVE OAK,1,24.721851068029203,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__MCMULLEN,ATASCOSA,MCMULLEN,1,56.46592941006213,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__WILSON,ATASCOSA,WILSON,3,43.84606491157511,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__FAYETTE,AUSTIN,FAYETTE,2,18.866928569816864,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__WASHINGTON,AUSTIN,WASHINGTON,2,18.866928569816864,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BAILEY__COCHRAN,BAILEY,COCHRAN,1,47.11608976521057,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
BAILEY__LAMB,BAILEY,LAMB,4,107.11503775689484,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BASTROP__CALDWELL,BASTROP,CALDWELL,4,32.48015019873336,345.0,2019,3956.3680549999995,59.5,135.0,2,0.44074074074074077,1,1
BASTROP__FAYETTE,BASTROP,FAYETTE,2,44.830315078761096,345.0,2019,3956.3680549999995,59.5,135.0,2,0.44074074074074077,1,1
BASTROP__LEE,BASTROP,LEE,3,14.791149819681593,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BASTROP__TRAVIS,BASTROP,TRAVIS,6,15.734393545184185,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BASTROP__WILLIAMSON,BASTROP,WILLIAMSON,2,28.31351544181843,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__KNOX,BAYLOR,KNOX,1,46.472472978051016,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__WILBARGER,BAYLOR,WILBARGER,1,46.472472978051016,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BEE__KARNES,BEE,KARNES,1,27.50809780805532,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BEE__LIVE OAK,BEE,LIVE OAK,1,27.50809780805532,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BELL__FALLS,BELL,FALLS,2,22.97900880555509,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BELL__LAMPASAS,BELL,LAMPASAS,2,65.75099888365183,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BELL__MILAM,BELL,MILAM,3,41.394058824797554,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BELL__WILLIAMSON,BELL,WILLIAMSON,2,58.7912633041738,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BEXAR__COMAL,BEXAR,COMAL,4,23.079211380275467,345.0,2019,147055.831945,281.5,521.0,1,0.5403071017274472,1,1
BEXAR__KENDALL,BEXAR,KENDALL,1,40.70412635822496,345.0,2019,21556.95764,668.0,2573.0,2,0.25961912164788187,1,1
BEXAR__MEDINA,BEXAR,MEDINA,1,40.70412635822496,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BEXAR__WILSON,BEXAR,WILSON,1,36.9769070208693,345.0,2019,3394.9663450000003,95.0,375.5,1,0.2529960053262317,1,1
BORDEN__HOWARD,BORDEN,HOWARD,2,52.820369993538165,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BORDEN__LYNN,BORDEN,LYNN,1,54.76501685708477,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
BORDEN__SCURRY,BORDEN,SCURRY,2,54.453279836875765,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__HILL,BOSQUE,HILL,3,73.78758382259299,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__MCLENNAN,BOSQUE,MCLENNAN,1,42.23776262286374,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BOWIE__CASS,BOWIE,CASS,1,30.32529857350085,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BOWIE__MORRIS,BOWIE,MORRIS,1,26.030601319643985,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BOWIE__RED RIVER,BOWIE,RED RIVER,1,69.7571134006287,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__FORT BEND,BRAZORIA,FORT BEND,2,31.63817999352374,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__GALVESTON,BRAZORIA,GALVESTON,1,28.033518117943,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__MATAGORDA,BRAZORIA,MATAGORDA,2,73.16808460620405,345.0,2019,328520.22606,4716.0,9337.0,2,0.5050872871371961,1,1
BRAZOS__GRIMES,BRAZOS,GRIMES,2,36.90936665016683,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BRAZOS__ROBERTSON,BRAZOS,ROBERTSON,2,40.59788066399012,345.0,2019,6626.53233,327.0,1258.0,1,0.2599364069952305,1,1
BRISCOE__FLOYD,BRISCOE,FLOYD,3,37.40680492098013,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__HALL,BRISCOE,HALL,2,56.2306224417309,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__SWISHER,BRISCOE,SWISHER,2,37.58842196125035,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BROOKS__HIDALGO,BROOKS,HIDALGO,1,65.97195813748284,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BROOKS__KLEBERG,BROOKS,KLEBERG,1,65.97195813748284,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BROWN__COLEMAN,BROWN,COLEMAN,4,35.338189010424344,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BROWN__COMANCHE,BROWN,COMANCHE,1,84.58137031865897,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
BROWN__MILLS,BROWN,MILLS,2,65.75099888365183,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CALDWELL__GUADALUPE,CALDWELL,GUADALUPE,4,36.27701706314243,345.0,2019,2.75051,2.0,50.0,1,0.04,0,1
CALDWELL__HAYS,CALDWELL,HAYS,2,35.34405049940318,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__REFUGIO,CALHOUN,REFUGIO,1,37.58797937588532,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__VICTORIA,CALHOUN,VICTORIA,1,37.58797937588532,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CALLAHAN__EASTLAND,CALLAHAN,EASTLAND,1,55.80265322971882,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CALLAHAN__SHACKELFORD,CALLAHAN,SHACKELFORD,1,55.80265322971882,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CAMERON__HIDALGO,CAMERON,HIDALGO,1,61.885584864504814,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CAMERON__WILLACY,CAMERON,WILLACY,1,54.66227066942818,345.0,2019,29368.588349999998,385.0,1910.0,1,0.20157068062827224,1,1
CAMP__MORRIS,CAMP,MORRIS,2,16.77020951372318,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CAMP__TITUS,CAMP,TITUS,2,12.77930339877826,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CAMP__UPSHUR,CAMP,UPSHUR,3,10.214321887850607,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CARSON__GRAY,CARSON,GRAY,3,47.26978699581783,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CARSON__HUTCHINSON,CARSON,HUTCHINSON,3,26.367269874932223,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
CARSON__POTTER,CARSON,POTTER,4,46.85741780022533,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CASS__MARION,CASS,MARION,2,25.962922319424187,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CASS__MORRIS,CASS,MORRIS,2,23.399893169849523,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CASTRO__DEAF SMITH,CASTRO,DEAF SMITH,2,40.32793679384602,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CASTRO__LAMB,CASTRO,LAMB,2,46.9935977030592,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
CASTRO__RANDALL,CASTRO,RANDALL,1,56.21686537263677,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
CASTRO__SWISHER,CASTRO,SWISHER,2,37.58842196125035,345.0,2019,43478.929191999996,1534.0,3628.5,1,0.42276422764227645,1,1
CHAMBERS__HARRIS,CHAMBERS,HARRIS,1,29.184117293193104,345.0,2019,64935.14624,27.0,542.0,1,0.04981549815498155,0,1
CHAMBERS__LIBERTY,CHAMBERS,LIBERTY,2,22.478206391259278,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CHEROKEE__HOUSTON,CHEROKEE,HOUSTON,1,35.870458482885645,345.0,2019,0.0,0.0,4.545454545454546,1,0.0,0,1
CHEROKEE__NACOGDOCHES,CHEROKEE,NACOGDOCHES,1,35.870458482885645,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CHEROKEE__RUSK,CHEROKEE,RUSK,2,45.17688993779806,345.0,2019,1192.2688130000001,7.75,21.95,1,0.35307517084282464,1,1
CHEROKEE__SMITH,CHEROKEE,SMITH,1,10.580469501287553,345.0,2019,1192.2688130000001,7.75,26.495454545454546,2,0.2925030022302282,1,1
CHILDRESS__COLLINGSWORTH,CHILDRESS,COLLINGSWORTH,1,58.61480369628626,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CHILDRESS__HALL,CHILDRESS,HALL,1,42.41556627423594,345.0,2019,43478.929191999996,1534.0,3628.5,1,0.42276422764227645,1,1
CHILDRESS__HARDEMAN,CHILDRESS,HARDEMAN,3,47.20651968157245,345.0,2019,43478.929191999996,1534.0,3628.5,1,0.42276422764227645,1,1
CLAY__JACK,CLAY,JACK,1,37.62891329238208,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CLAY__MONTAGUE,CLAY,MONTAGUE,2,52.71891876709488,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CLAY__WICHITA,CLAY,WICHITA,2,52.71891876709488,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COCHRAN__YOAKUM,COCHRAN,YOAKUM,1,47.11608976521057,230.0,2019,0.0,0.0,0.0,0,0.0,0,0
COKE__MITCHELL,COKE,MITCHELL,1,23.736043944344136,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COKE__RUNNELS,COKE,RUNNELS,1,27.04570226687724,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COKE__STERLING,COKE,STERLING,5,16.402690984937266,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COKE__TOM GREEN,COKE,TOM GREEN,1,27.04570226687724,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COLEMAN__MCCULLOCH,COLEMAN,MCCULLOCH,3,31.66968359374791,345.0,2019,12337.749928888888,286.77777777777777,384.0,1,0.7468171296296297,1,1
COLEMAN__RUNNELS,COLEMAN,RUNNELS,3,40.96130664294154,345.0,2019,12337.749928888888,286.77777777777777,384.0,1,0.7468171296296297,1,1
COLLINGSWORTH__WHEELER,COLLINGSWORTH,WHEELER,1,58.61480369628626,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COLLIN__DALLAS,COLLIN,DALLAS,1,13.622967445978666,345.0,2019,0.0,0.0,4.545454545454546,1,0.0,0,1
COLLIN__DENTON,COLLIN,DENTON,3,10.57870115420394,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COLLIN__FANNIN,COLLIN,FANNIN,2,58.649334226535146,345.0,2019,0.0,0.0,4.545454545454546,1,0.0,0,1
COLLIN__GRAYSON,COLLIN,GRAYSON,4,31.442829384813702,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COLLIN__HUNT,COLLIN,HUNT,5,27.568324739679003,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COLLIN__ROCKWALL,COLLIN,ROCKWALL,7,26.59802206282037,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COMAL__GUADALUPE,COMAL,GUADALUPE,4,23.079211380275467,345.0,2019,147055.831945,281.5,521.0,1,0.5403071017274472,1,1
COMAL__HAYS,COMAL,HAYS,1,49.29637440888786,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COMAL__KENDALL,COMAL,KENDALL,1,49.29637440888786,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COMANCHE__ERATH,COMANCHE,ERATH,1,30.27702962759577,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
CONCHO__MCCULLOCH,CONCHO,MCCULLOCH,3,31.66968359374791,345.0,2019,12337.749928888888,286.77777777777777,384.0,1,0.7468171296296297,1,1
CONCHO__MENARD,CONCHO,MENARD,1,38.27010733418549,345.0,2019,29555.20031388889,1056.2777777777778,2033.5,2,0.5194382974073164,1,1
CONCHO__TOM GREEN,CONCHO,TOM GREEN,2,28.36947172352912,345.0,2019,17217.450385,769.5,1649.5,1,0.4665050015156108,1,1
COOKE__DENTON,COOKE,DENTON,2,37.05238834717879,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COOKE__GRAYSON,COOKE,GRAYSON,2,37.05238834717879,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
COTTLE__FOARD,COTTLE,FOARD,3,49.092512025112256,345.0,2019,0.0,0.0,0.0,0,0.0,0,0
